player_id,team,season,game_id,date,home_road_flag,opponent,games_started,decision,shots_against,goals_against,save_pctg,shutouts,pim,toi,goals,assists,points,penalty_minutes,isActive,currentTeamAbbrev,firstName,lastName,sweaterNumber,position,heightInCentimeters,weightInKilograms,birthDate,birthCity,birthStateProvince,birthCountry,shootsCatches,draftYear,draftTeamAbbrev,draftRound,draftPickInRound,draftOverallPick,gamesPlayed,wins,losses,otLosses,goalDifferential,goalsFor,goalsAgainst,homeWins,homeLosses,homeOtLosses,homePoints,roadWins,roadLosses,roadOtLosses,roadPoints
8477903,PHI,20222023,2022030114,4/23/2023,R,Panthers,0,,0,0,0,0,0,9:44,0,1,13,0,TRUE,PHI,Garnet,Hathaway,19,R,188,96,11/23/1991,Naples,Florida,USA,R,,,,,,14,6,7,1,0,44,44,3,4,0,6,3,3,1,7
8477903,PHI,20222023,2022030113,4/21/2023,R,Panthers,0,,0,0,0,0,0,11:22,0,0,13,0,TRUE,PHI,Garnet,Hathaway,19,R,188,96,11/23/1991,Naples,Florida,USA,R,,,,,,14,6,7,1,0,44,44,3,4,0,6,3,3,1,7
8477903,PHI,20222023,2022030112,4/19/2023,H,Panthers,0,,0,0,0,0,10,8:28,0,0,13,10,TRUE,PHI,Garnet,Hathaway,19,R,188,96,11/23/1991,Naples,Florida,USA,R,,,,,,14,6,7,1,0,44,44,3,4,0,6,3,3,1,7
8477903,PHI,20222023,2022030111,4/17/2023,H,Panthers,0,,0,0,0,0,0,11:42,0,0,13,0,TRUE,PHI,Garnet,Hathaway,19,R,188,96,11/23/1991,Naples,Florida,USA,R,,,,,,14,6,7,1,0,44,44,3,4,0,6,3,3,1,7
8475745,BOS,20222023,2022030117,4/30/2023,H,Panthers,0,,0,0,0,0,0,19:40,0,0,23,0,TRUE,BOS,Charlie,Coyle,13,C,191,99,3/2/1992,East Weymouth,Massachusetts,USA,R,2010,SJS,1,28,28,13,11,1,1,19,44,25,6,0,1,13,5,1,0,10
8475745,BOS,20222023,2022030116,4/28/2023,R,Panthers,0,,0,0,0,0,0,15:47,0,0,23,0,TRUE,BOS,Charlie,Coyle,13,C,191,99,3/2/1992,East Weymouth,Massachusetts,USA,R,2010,SJS,1,28,28,13,11,1,1,19,44,25,6,0,1,13,5,1,0,10
8475745,BOS,20222023,2022030115,4/26/2023,H,Panthers,0,,0,0,0,0,0,19:31,0,1,23,0,TRUE,BOS,Charlie,Coyle,13,C,191,99,3/2/1992,East Weymouth,Massachusetts,USA,R,2010,SJS,1,28,28,13,11,1,1,19,44,25,6,0,1,13,5,1,0,10
8475745,BOS,20222023,2022030114,4/23/2023,R,Panthers,0,,0,0,0,0,2,16:39,0,0,23,2,TRUE,BOS,Charlie,Coyle,13,C,191,99,3/2/1992,East Weymouth,Massachusetts,USA,R,2010,SJS,1,28,28,13,11,1,1,19,44,25,6,0,1,13,5,1,0,10
8475745,BOS,20222023,2022030113,4/21/2023,R,Panthers,0,,0,0,0,0,0,16:53,1,0,23,0,TRUE,BOS,Charlie,Coyle,13,C,191,99,3/2/1992,East Weymouth,Massachusetts,USA,R,2010,SJS,1,28,28,13,11,1,1,19,44,25,6,0,1,13,5,1,0,10
8475745,BOS,20222023,2022030112,4/19/2023,H,Panthers,0,,0,0,0,0,2,16:18,0,0,23,2,TRUE,BOS,Charlie,Coyle,13,C,191,99,3/2/1992,East Weymouth,Massachusetts,USA,R,2010,SJS,1,28,28,13,11,1,1,19,44,25,6,0,1,13,5,1,0,10
8475745,BOS,20222023,2022030111,4/17/2023,H,Panthers,0,,0,0,0,0,0,16:33,0,0,23,0,TRUE,BOS,Charlie,Coyle,13,C,191,99,3/2/1992,East Weymouth,Massachusetts,USA,R,2010,SJS,1,28,28,13,11,1,1,19,44,25,6,0,1,13,5,1,0,10
8478498,BOS,20222023,2022030117,4/30/2023,H,Panthers,0,,0,0,0,0,0,17:41,0,0,23,0,TRUE,BOS,Jake,DeBrusk,74,L,185,90,10/17/1996,Edmonton,Alberta,CAN,L,2015,BOS,1,14,14,13,11,1,1,19,44,25,6,0,1,13,5,1,0,10
8478498,BOS,20222023,2022030116,4/28/2023,R,Panthers,0,,0,0,0,0,0,12:44,1,0,23,0,TRUE,BOS,Jake,DeBrusk,74,L,185,90,10/17/1996,Edmonton,Alberta,CAN,L,2015,BOS,1,14,14,13,11,1,1,19,44,25,6,0,1,13,5,1,0,10
8478498,BOS,20222023,2022030115,4/26/2023,H,Panthers,0,,0,0,0,0,0,17:47,0,0,23,0,TRUE,BOS,Jake,DeBrusk,74,L,185,90,10/17/1996,Edmonton,Alberta,CAN,L,2015,BOS,1,14,14,13,11,1,1,19,44,25,6,0,1,13,5,1,0,10
8478498,BOS,20222023,2022030114,4/23/2023,R,Panthers,0,,0,0,0,0,10,14:40,2,0,23,10,TRUE,BOS,Jake,DeBrusk,74,L,185,90,10/17/1996,Edmonton,Alberta,CAN,L,2015,BOS,1,14,14,13,11,1,1,19,44,25,6,0,1,13,5,1,0,10
8478498,BOS,20222023,2022030113,4/21/2023,R,Panthers,0,,0,0,0,0,0,18:19,0,2,23,0,TRUE,BOS,Jake,DeBrusk,74,L,185,90,10/17/1996,Edmonton,Alberta,CAN,L,2015,BOS,1,14,14,13,11,1,1,19,44,25,6,0,1,13,5,1,0,10
8478498,BOS,20222023,2022030112,4/19/2023,H,Panthers,0,,0,0,0,0,0,17:41,0,0,23,0,TRUE,BOS,Jake,DeBrusk,74,L,185,90,10/17/1996,Edmonton,Alberta,CAN,L,2015,BOS,1,14,14,13,11,1,1,19,44,25,6,0,1,13,5,1,0,10
8478498,BOS,20222023,2022030111,4/17/2023,H,Panthers,0,,0,0,0,0,0,14:01,1,0,23,0,TRUE,BOS,Jake,DeBrusk,74,L,185,90,10/17/1996,Edmonton,Alberta,CAN,L,2015,BOS,1,14,14,13,11,1,1,19,44,25,6,0,1,13,5,1,0,10
8475791,CHI,20222023,2022030117,4/30/2023,H,Panthers,0,,0,0,0,0,2,16:24,0,0,10,2,TRUE,CHI,Taylor,Hall,71,L,185,95,11/14/1991,Calgary,Alberta,CAN,L,2010,EDM,1,1,1,12,5,7,0,-10,31,41,1,3,0,2,4,4,0,8
8475791,CHI,20222023,2022030116,4/28/2023,R,Panthers,0,,0,0,0,0,0,12:24,0,0,10,0,TRUE,CHI,Taylor,Hall,71,L,185,95,11/14/1991,Calgary,Alberta,CAN,L,2010,EDM,1,1,1,12,5,7,0,-10,31,41,1,3,0,2,4,4,0,8
8475791,CHI,20222023,2022030115,4/26/2023,H,Panthers,0,,0,0,0,0,0,16:46,1,0,10,0,TRUE,CHI,Taylor,Hall,71,L,185,95,11/14/1991,Calgary,Alberta,CAN,L,2010,EDM,1,1,1,12,5,7,0,-10,31,41,1,3,0,2,4,4,0,8
8475791,CHI,20222023,2022030114,4/23/2023,R,Panthers,0,,0,0,0,0,0,15:06,2,2,10,0,TRUE,CHI,Taylor,Hall,71,L,185,95,11/14/1991,Calgary,Alberta,CAN,L,2010,EDM,1,1,1,12,5,7,0,-10,31,41,1,3,0,2,4,4,0,8
8475791,CHI,20222023,2022030113,4/21/2023,R,Panthers,0,,0,0,0,0,0,14:05,1,1,10,0,TRUE,CHI,Taylor,Hall,71,L,185,95,11/14/1991,Calgary,Alberta,CAN,L,2010,EDM,1,1,1,12,5,7,0,-10,31,41,1,3,0,2,4,4,0,8
8475791,CHI,20222023,2022030112,4/19/2023,H,Panthers,0,,0,0,0,0,0,13:39,1,0,10,0,TRUE,CHI,Taylor,Hall,71,L,185,95,11/14/1991,Calgary,Alberta,CAN,L,2010,EDM,1,1,1,12,5,7,0,-10,31,41,1,3,0,2,4,4,0,8
8475791,CHI,20222023,2022030111,4/17/2023,H,Panthers,0,,0,0,0,0,0,12:57,0,0,10,0,TRUE,CHI,Taylor,Hall,71,L,185,95,11/14/1991,Calgary,Alberta,CAN,L,2010,EDM,1,1,1,12,5,7,0,-10,31,41,1,3,0,2,4,4,0,8
8473419,BOS,20222023,2022030117,4/30/2023,H,Panthers,0,,0,0,0,0,2,25:12:00,0,0,23,2,TRUE,BOS,Brad,Marchand,63,L,175,80,5/11/1988,Halifax,Nova Scotia,CAN,L,2006,BOS,3,8,71,13,11,1,1,19,44,25,6,0,1,13,5,1,0,10
8473419,BOS,20222023,2022030116,4/28/2023,R,Panthers,0,,0,0,0,0,0,19:17,0,4,23,0,TRUE,BOS,Brad,Marchand,63,L,175,80,5/11/1988,Halifax,Nova Scotia,CAN,L,2006,BOS,3,8,71,13,11,1,1,19,44,25,6,0,1,13,5,1,0,10
8473419,BOS,20222023,2022030115,4/26/2023,H,Panthers,0,,0,0,0,0,0,23:32,1,1,23,0,TRUE,BOS,Brad,Marchand,63,L,175,80,5/11/1988,Halifax,Nova Scotia,CAN,L,2006,BOS,3,8,71,13,11,1,1,19,44,25,6,0,1,13,5,1,0,10
8473419,BOS,20222023,2022030114,4/23/2023,R,Panthers,0,,0,0,0,0,0,20:01,1,0,23,0,TRUE,BOS,Brad,Marchand,63,L,175,80,5/11/1988,Halifax,Nova Scotia,CAN,L,2006,BOS,3,8,71,13,11,1,1,19,44,25,6,0,1,13,5,1,0,10
8473419,BOS,20222023,2022030113,4/21/2023,R,Panthers,0,,0,0,0,0,0,19:21,0,1,23,0,TRUE,BOS,Brad,Marchand,63,L,175,80,5/11/1988,Halifax,Nova Scotia,CAN,L,2006,BOS,3,8,71,13,11,1,1,19,44,25,6,0,1,13,5,1,0,10
8473419,BOS,20222023,2022030112,4/19/2023,H,Panthers,0,,0,0,0,0,0,19:43,1,0,23,0,TRUE,BOS,Brad,Marchand,63,L,175,80,5/11/1988,Halifax,Nova Scotia,CAN,L,2006,BOS,3,8,71,13,11,1,1,19,44,25,6,0,1,13,5,1,0,10
8473419,BOS,20222023,2022030111,4/17/2023,H,Panthers,0,,0,0,0,0,0,17:26,1,0,23,0,TRUE,BOS,Brad,Marchand,63,L,175,80,5/11/1988,Halifax,Nova Scotia,CAN,L,2006,BOS,3,8,71,13,11,1,1,19,44,25,6,0,1,13,5,1,0,10
8470638,,20222023,2022030117,4/30/2023,H,Panthers,0,,0,0,0,0,0,22:01,0,0,,0,FALSE,,Patrice,Bergeron,37,C,185,89,7/24/1985,L'Ancienne-Lorette,Quebec,CAN,R,2003,BOS,2,15,45,,,,,,,,,,,,,,,
8470638,,20222023,2022030116,4/28/2023,R,Panthers,0,,0,0,0,0,0,17:27,0,0,,0,FALSE,,Patrice,Bergeron,37,C,185,89,7/24/1985,L'Ancienne-Lorette,Quebec,CAN,R,2003,BOS,2,15,45,,,,,,,,,,,,,,,
8470638,,20222023,2022030115,4/26/2023,H,Panthers,0,,0,0,0,0,0,19:03,1,0,,0,FALSE,,Patrice,Bergeron,37,C,185,89,7/24/1985,L'Ancienne-Lorette,Quebec,CAN,R,2003,BOS,2,15,45,,,,,,,,,,,,,,,
8477956,BOS,20222023,2022030117,4/30/2023,H,Panthers,0,,0,0,0,0,0,21:07,1,0,23,0,TRUE,BOS,David,Pastrnak,88,R,183,89,5/25/1996,Havirov,,CZE,R,2014,BOS,1,25,25,13,11,1,1,19,44,25,6,0,1,13,5,1,0,10
8477956,BOS,20222023,2022030116,4/28/2023,R,Panthers,0,,0,0,0,0,0,20:30,2,0,23,0,TRUE,BOS,David,Pastrnak,88,R,183,89,5/25/1996,Havirov,,CZE,R,2014,BOS,1,25,25,13,11,1,1,19,44,25,6,0,1,13,5,1,0,10
8477956,BOS,20222023,2022030115,4/26/2023,H,Panthers,0,,0,0,0,0,0,23:47,0,0,23,0,TRUE,BOS,David,Pastrnak,88,R,183,89,5/25/1996,Havirov,,CZE,R,2014,BOS,1,25,25,13,11,1,1,19,44,25,6,0,1,13,5,1,0,10
8477956,BOS,20222023,2022030114,4/23/2023,R,Panthers,0,,0,0,0,0,2,19:44,0,0,23,2,TRUE,BOS,David,Pastrnak,88,R,183,89,5/25/1996,Havirov,,CZE,R,2014,BOS,1,25,25,13,11,1,1,19,44,25,6,0,1,13,5,1,0,10
8477956,BOS,20222023,2022030113,4/21/2023,R,Panthers,0,,0,0,0,0,0,21:17,1,0,23,0,TRUE,BOS,David,Pastrnak,88,R,183,89,5/25/1996,Havirov,,CZE,R,2014,BOS,1,25,25,13,11,1,1,19,44,25,6,0,1,13,5,1,0,10
8477956,BOS,20222023,2022030112,4/19/2023,H,Panthers,0,,0,0,0,0,0,18:43,0,0,23,0,TRUE,BOS,David,Pastrnak,88,R,183,89,5/25/1996,Havirov,,CZE,R,2014,BOS,1,25,25,13,11,1,1,19,44,25,6,0,1,13,5,1,0,10
8477956,BOS,20222023,2022030111,4/17/2023,H,Panthers,0,,0,0,0,0,0,18:44,1,0,23,0,TRUE,BOS,David,Pastrnak,88,R,183,89,5/25/1996,Havirov,,CZE,R,2014,BOS,1,25,25,13,11,1,1,19,44,25,6,0,1,13,5,1,0,10
8473422,CHI,20222023,2022030116,4/28/2023,R,Panthers,0,,0,0,0,0,4,10:11,0,0,10,4,TRUE,CHI,Nick,Foligno,17,L,183,95,10/31/1987,Buffalo,New York,USA,L,2006,OTT,1,28,28,12,5,7,0,-10,31,41,1,3,0,2,4,4,0,8
8473422,CHI,20222023,2022030115,4/26/2023,H,Panthers,0,,0,0,0,0,0,10:27,0,0,10,0,TRUE,CHI,Nick,Foligno,17,L,183,95,10/31/1987,Buffalo,New York,USA,L,2006,OTT,1,28,28,12,5,7,0,-10,31,41,1,3,0,2,4,4,0,8
8473422,CHI,20222023,2022030114,4/23/2023,R,Panthers,0,,0,0,0,0,2,13:38,0,1,10,2,TRUE,CHI,Nick,Foligno,17,L,183,95,10/31/1987,Buffalo,New York,USA,L,2006,OTT,1,28,28,12,5,7,0,-10,31,41,1,3,0,2,4,4,0,8
8473422,CHI,20222023,2022030113,4/21/2023,R,Panthers,0,,0,0,0,0,0,13:37,1,0,10,0,TRUE,CHI,Nick,Foligno,17,L,183,95,10/31/1987,Buffalo,New York,USA,L,2006,OTT,1,28,28,12,5,7,0,-10,31,41,1,3,0,2,4,4,0,8
8473422,CHI,20222023,2022030112,4/19/2023,H,Panthers,0,,0,0,0,0,10,12:15,0,1,10,10,TRUE,CHI,Nick,Foligno,17,L,183,95,10/31/1987,Buffalo,New York,USA,L,2006,OTT,1,28,28,12,5,7,0,-10,31,41,1,3,0,2,4,4,0,8
8473422,CHI,20222023,2022030111,4/17/2023,H,Panthers,0,,0,0,0,0,2,8:39,0,0,10,2,TRUE,CHI,Nick,Foligno,17,L,183,95,10/31/1987,Buffalo,New York,USA,L,2006,OTT,1,28,28,12,5,7,0,-10,31,41,1,3,0,2,4,4,0,8
8480880,BOS,20222023,2022030115,4/26/2023,H,Panthers,0,,0,0,0,0,4,7:32,0,0,23,4,TRUE,BOS,Jakub,Lauko,94,C,185,88,3/28/2000,Prague,,CZE,L,2018,BOS,3,15,77,13,11,1,1,19,44,25,6,0,1,13,5,1,0,10
8480880,BOS,20222023,2022030114,4/23/2023,R,Panthers,0,,0,0,0,0,0,6:39,0,1,23,0,TRUE,BOS,Jakub,Lauko,94,C,185,88,3/28/2000,Prague,,CZE,L,2018,BOS,3,15,77,13,11,1,1,19,44,25,6,0,1,13,5,1,0,10
8480880,BOS,20222023,2022030113,4/21/2023,R,Panthers,0,,0,0,0,0,0,6:22,0,0,23,0,TRUE,BOS,Jakub,Lauko,94,C,185,88,3/28/2000,Prague,,CZE,L,2018,BOS,3,15,77,13,11,1,1,19,44,25,6,0,1,13,5,1,0,10
8471276,,20222023,2022030117,4/30/2023,H,Panthers,0,,0,0,0,0,0,19:32,1,2,,0,FALSE,,David,Krejci,46,C,183,87,4/28/1986,Sternberk,,CZE,R,2004,BOS,2,33,63,,,,,,,,,,,,,,,
8471276,,20222023,2022030116,4/28/2023,R,Panthers,0,,0,0,0,0,0,17:44,0,0,,0,FALSE,,David,Krejci,46,C,183,87,4/28/1986,Sternberk,,CZE,R,2004,BOS,2,33,63,,,,,,,,,,,,,,,
8471276,,20222023,2022030112,4/19/2023,H,Panthers,0,,0,0,0,0,0,19:26,0,0,,0,FALSE,,David,Krejci,46,C,183,87,4/28/1986,Sternberk,,CZE,R,2004,BOS,2,33,63,,,,,,,,,,,,,,,
8471276,,20222023,2022030111,4/17/2023,H,Panthers,0,,0,0,0,0,0,20:59,0,1,,0,FALSE,,David,Krejci,46,C,183,87,4/28/1986,Sternberk,,CZE,R,2004,BOS,2,33,63,,,,,,,,,,,,,,,
8477931,NJD,20222023,2022030117,4/30/2023,H,Panthers,0,,0,0,0,0,0,11:31,0,0,15,0,TRUE,NJD,Tomas,Nosek,92,L,191,93,9/1/1992,Pardubice,,CZE,L,,,,,,13,7,5,1,-1,48,49,3,3,1,7,4,2,0,8
8477931,NJD,20222023,2022030116,4/28/2023,R,Panthers,0,,0,0,0,0,0,10:33,0,0,15,0,TRUE,NJD,Tomas,Nosek,92,L,191,93,9/1/1992,Pardubice,,CZE,L,,,,,,13,7,5,1,-1,48,49,3,3,1,7,4,2,0,8
8477931,NJD,20222023,2022030115,4/26/2023,H,Panthers,0,,0,0,0,0,0,13:09,0,0,15,0,TRUE,NJD,Tomas,Nosek,92,L,191,93,9/1/1992,Pardubice,,CZE,L,,,,,,13,7,5,1,-1,48,49,3,3,1,7,4,2,0,8
